Lurleen;Gómez;19451501-4;03-09-1990
Lurlene;Horton;11541157-8;27-08-1967
Lurline;Lester;7116929-4;11-03-1982
Luz;Whitaker;15179811-K;08-02-1982
Lydie;Miles;18846335-5;02-10-1973
Lyn;Flynn;18588976-9;01-08-1983
Lynda;Álvarez;8985696-5;12-02-1979
Lynde;Nunez;15621120-6;08-09-1981
Lyndell;Kelley;14315999-K;27-07-1992
Lyndsey;Baxter;16287452-7;13-09-1960
Lyndsie;Pascual;5227709-4;19-09-1976
Lyndy;Coleman;14046240-3;24-09-1980
Lynelle;Silva;2248145-2;25-07-1990
Lynett;Dennis;6282044-6;27-02-1978
Lynette;Santana;2834042-7;06-07-1995
Lynn;Edwards;16828398-9;26-08-1986
Lynne;Wilcox;12706599-3;26-02-1968
Lynnea;Walters;18504328-2;18-12-1989
Lynnell;Espinoza;7913153-9;23-02-1995
Lynnelle;Sutton;12341931-6;04-04-1961
Lynnet;Hooper;13931302-K;25-01-1995
Lynnette;Glover;17250642-9;22-08-1983
Lynsey;Pérez;8345756-2;22-04-1995
Lyssa;Cannon;15427239-9;09-01-1980
Mabel;Mclaughlin;12842997-2;07-05-1977
Mabelle;Mckinney;10685989-2;17-06-1988
Mable;Soto;12654554-1;04-10-1987
Madalena;Gallego;8501038-7;21-07-1980
Madalyn;Bailey;17475575-2;05-07-1975
Maddalena;Hensley;16690417-K;24-05-1977
Maddi;Odom;18247012-0;18-04-1961
Maddie;Guerrero;17679775-4;13-08-1993
Maddy;Stevens;8061458-6;09-10-1985
Madel;Welch;13210493-K;18-08-1963
Madelaine;Williams;15225164-5;14-03-1983
Madelena;Pickett;16153686-5;04-06-1961
Madelene;Reid;12807225-K;10-10-1973
Madelin;Santos;16931123-4;19-04-1993
Madeline;Gilmore;8306017-4;17-01-1973
Madella;Holden;14691901-4;12-08-1985
Madelon;Bond;8979207-K;09-04-1977
Madelyn;Guerrero;12703864-3;14-04-1967
Madge;Delgado;14168264-4;22-01-1980
Madlen;Patton;16763046-4;15-03-1983
Madlin;Preston;9329716-4;17-10-1965
Madonna;Browning;18450830-3;17-09-1967
Mady;Collier;9839293-9;26-09-1966
Mae;Martínez;18171223-6;18-10-1981
Maegan;Nicholson;8140740-1;22-10-1968
Mag;Houston;6627832-8;09-04-1967
Magda;Guy;13812836-9;20-02-1964
Magdaia;Santos;19012176-3;15-03-1985
Magdalen;Wall;12968946-3;04-11-1993
Magdalena;Mclean;9101438-6;16-08-1988
Magdalene;Hoover;3315081-4;04-08-1979
Maggee;Burton;16956139-7;13-06-1966
Maggi;Clemons;15899374-0;04-10-1995
Maggie;Ross;14547192-3;26-03-1984
Maggy;Giménez;12353721-1;25-03-1979
Mahala;Hickman;3030434-9;03-11-1966
Mahalia;Gordon;18396235-3;12-11-1990
Maia;Anthony;3453765-8;22-11-1988
Maible;Moran;6811057-2;10-03-1990
Maiga;Hendricks;8451807-7;16-11-1972
Maire;Rice;13780884-6;16-11-1993
Maisey;Salinas;3785812-9;17-02-1976
Maisie;Thomas;1720406-8;07-04-1993
Maitilde;Ochoa;4265241-5;04-10-1971
Mala;Serrano;16377681-2;09-03-1969
Malanie;Mcclain;6434893-0;19-10-1982
Malena;Peters;13844300-0;27-07-1982
Malia;Barker;8516684-0;22-04-1982
Malina;Colon;3736721-4;10-03-1985
Malinda;Warner;15379438-3;15-06-1986
Malissa;Wallace;1457640-1;17-02-1982
Mallissa;Castillo;2916458-4;22-02-1972
Mallorie;Rodriquez;1368886-9;22-08-1984
Mallory;Reid;2168261-6;15-05-1980
Malory;Morton;1671249-3;22-03-1981
Malva;Jenkins;3988422-4;12-02-1981
Malvina;Underwood;13579573-9;11-07-1962
Mamie;Brown;2989919-3;13-02-1966
Manda;Molina;19153337-2;01-03-1994
Mandi;Henson;4903773-2;17-06-1991
Mandie;Skinner;9965371-K;11-12-1961
Mandy;Figueroa;2176644-5;19-09-1977
Manya;Williams;6611585-2;16-12-1979
Mara;Cain;13249631-5;15-01-1993
Marabel;Reyes;19691656-3;18-10-1994
Marcela;Martín;6118469-4;15-05-1995
Marcelia;Torres;3242470-8;14-08-1961
Marcella;Porter;12446292-4;12-04-1987
Marcelle;Pope;1639972-8;22-06-1985
Marcellina;Mclaughlin;17278041-5;21-06-1973
Marcelline;Zimmerman;15919319-5;19-10-1971
Marchelle;Sánchez;17962364-1;05-11-1995
Marci;Floyd;14786760-3;20-11-1980
Marcie;Murray;18164088-K;22-08-1992
Marcile;Hansen;5437138-1;15-04-1962
Marcy;Phelps;11903623-2;22-11-1971
Mareah;Miller;6163515-7;02-05-1962
Maren;Gould;3762708-9;18-06-1981
Marena;Fischer;1909367-0;22-09-1972
Maressa;Dotson;11401138-K;23-04-1975
Marga;Pace;7105095-5;16-02-1969
Margalit;Merrill;16081297-4;26-04-1975
Margalo;Duffy;3809957-4;28-01-1963
Margaret;Bentley;6336977-2;23-04-1966
Margareta;Chan;8033694-2;16-07-1989
Margaretha;Barron;7417884-7;16-10-1972
Margarethe;Quinn;16835918-7;15-08-1972
Margaretta;Baxter;14308929-0;27-10-1984
Margarette;Cantu;19074578-3;23-11-1966
Margarita;Conrad;8409244-4;13-12-1971
Marge;Juarez;2967525-2;10-06-1990
Margeaux;Jacobs;4136751-2;12-08-1974
Margery;Griffith;18918337-2;20-08-1979
Marget;Morin;4550725-4;05-09-1977
Margette;Suárez;5716127-2;14-11-1989
Margi;Herrero;7712627-9;04-10-1985
Margo;Parks;8653061-9;23-06-1987
Margot;Moreno;19659621-6;25-11-1963
Margret;Sherman;8798395-1;06-11-1966
Marguerite;Rodríguez;19585395-9;16-09-1973
Mariam;Salinas;5168743-4;13-10-1976
Marian;Pastor;15525836-5;16-05-1962
Mariana;Walter;11160364-2;24-07-1987
Marianna;Curry;1123192-6;24-02-1983
Marianne;Macdonald;2693232-7;10-04-1962
Maribel;Gallardo;18192454-3;23-03-1971
Maribelle;Oneal;12264653-K;26-05-1979
Maribeth;Robbins;19037514-5;22-06-1988
Marice;Irwin;13210883-8;20-11-1980
Marie;Hubbard;1234021-4;06-01-1983
Marie-Ann;Dudley;5650864-3;09-05-1967
Marie-Jeanne;Moran;19474877-9;14-11-1986
Mariejeanne;Church;8008814-0;01-11-1966
Mariel;Mayer;19227201-7;05-11-1964
Mariele;Cote;7617510-1;16-07-1963
Mariellen;Velasco;5199957-6;23-01-1972
Marietta;Wilkinson;18286582-6;03-10-1985
Mariette;Powell;9027419-8;21-03-1968
Marigold;Sandoval;12258517-4;16-04-1989
Marijo;Gallego;8862208-1;12-08-1982
Marika;Cain;9673896-K;22-03-1978
Marilee;Conway;8068587-4;08-10-1976
Marilin;Carroll;18409701-K;19-04-1966
Marillin;Todd;8243003-2;02-08-1981
Marilyn;Matthews;9632324-7;03-11-1989
Marin;Caballero;1911401-5;10-06-1962
Marion;Carpenter;14438641-8;18-09-1990
Marisa;Martínez;18299218-6;17-09-1976
Mariska;Murray;8890075-8;02-01-1965
Marissa;Burgess;9481650-5;14-04-1987
Marita;Lambert;12398339-4;04-06-1989
Maritsa;Salazar;5626225-3;12-10-1965
Mariya;Ellison;6178011-4;28-03-1967
Marj;Harper;9451931-4;09-04-1987
Marji;Hansen;5768801-7;02-06-1968
Marjie;Irwin;15392481-3;08-03-1983
Marjorie;Reid;1855122-5;21-04-1992
Marjory;Espinoza;8201395-4;12-09-1979
Marla;Gray;13929869-1;10-04-1965
Marlane;Benítez;6473676-0;01-10-1973
Marleah;Caldwell;2667212-0;23-11-1960
Marlee;Peters;19671747-1;21-04-1990
Marleen;Burch;3100104-8;19-10-1965
Marlena;Powers;14725560-8;23-12-1982
Marley;Rivas;1786887-K;02-02-1969
Marlie;Randolph;4037925-8;04-08-1964
Marline;Lester;19790863-7;04-04-1984
Marlo;Lynn;16846492-4;01-03-1986
Marlyn;Hebert;9739953-0;24-04-1974
Marna;Horne;12181949-K;21-01-1994
Marne;Mueller;2893968-K;28-08-1965
Marney;Wood;15563589-4;13-11-1972
Marni;Harding;9131566-1;10-06-1977
Marnia;Haley;1537261-3;07-01-1984
Marnie;Spears;4436493-K;02-06-1969
Marquita;Maynard;14477812-K;19-12-1980
Marris;Russell;3976201-3;08-08-1964
Marsha;Cooper;7740232-2;23-02-1995
Marsiella;Robbins;17145711-4;27-11-1976
Martelle;Ibáñez;5131927-3;03-09-1991
Martguerita;Coleman;9271967-7;11-01-1981
Martha;Brooks;11581965-8;24-07-1994
Marthena;Hart;19228598-4;07-09-1973
Martica;Hawkins;7314288-1;16-06-1976
Martina;Estrada;4484479-6;18-10-1977
Martita;Green;19699659-1;08-11-1982
Marty;Schwartz;7267894-K;11-09-1991
Martynne;Wise;16368168-4;15-12-1987
Marya;Emerson;15273967-2;05-12-1965
Maryann;Schneider;8828781-9;01-10-1975
Maryanna;Vidal;4115008-4;07-08-1972
Maryanne;Baird;17788030-2;22-02-1990
Marybelle;Hayden;10832772-3;01-11-1993
Marybeth;Shepard;2537822-9;16-11-1983
Maryellen;Underwood;7949364-3;10-09-1987
Maryjane;Barker;14926379-9;03-03-1980
Maryjo;Dyer;15712739-K;16-03-1977
Maryl;Hayes;15416254-2;09-01-1988
Marylin;Farley;19522646-6;16-06-1989
Marylinda;Vinson;7595926-5;04-12-1991
Marylou;Baird;10713811-0;18-11-1977
Marylynne;Boone;17029840-3;15-07-1975
Maryrose;Mckenzie;9683670-8;08-08-1978
Marys;Mccullough;11637711-K;01-08-1960
Marysa;Thornton;9594883-9;19-06-1982
Matelda;Mccullough;7972135-2;15-11-1987
Mathilda;Hood;6430260-4;06-03-1987
Mathilde;Banks;15969182-9;21-09-1976
Matilda;Bennett;5545704-2;09-01-1967
Matilde;Hanson;3187117-4;15-05-1995
Mattie;Briggs;6669807-6;01-12-1969
Matty;Ayers;3508660-9;03-04-1987
Maud;Maxwell;3591092-1;20-03-1980
Maude;Cobb;14312855-5;03-12-1989
Maudie;Schmidt;5710896-7;18-02-1987
Maura;Wilson;18282956-0;06-09-1974
Maure;Pennington;8471473-9;05-01-1988
Maureen;House;11814364-7;14-11-1971
Maureene;Richard;6624332-K;06-10-1993
Maurine;Sweet;13229476-3;26-03-1977
Maurise;Gomez;3602753-3;14-04-1976
Maurita;Iglesias;7181203-0;10-06-1983
Maurizia;Barlow;17737120-3;27-11-1980
Mavis;Mays;14952852-0;12-12-1984
Max;Craft;9149282-2;05-05-1984
Maxi;Camacho;18941817-5;15-07-1993
Maxie;Gillespie;19319536-9;21-11-1969
Maxine;Duke;16723738-K;24-10-1972
Maxy;Vinson;15603798-2;03-11-1970
May;Fuller;9107107-K;19-12-1985
Maye;Kirkland;12248488-2;03-03-1973
Mead;Gibson;17006963-3;23-01-1976
Meade;Hansen;9801628-7;06-05-1981
Meagan;Potter;17483991-3;06-05-1983
Meaghan;Watson;2038594-4;08-12-1992
Meara;Sexton;19499585-7;01-11-1970
Mechelle;Suárez;18069014-K;19-07-1987
Meg;Lowe;8436525-4;04-07-1984
Megan;Duran;11014913-1;08-11-1966
Meggi;Mckenzie;12155250-7;01-06-1960
Meggie;Ayala;5492200-0;17-10-1968
Meggy;Berg;17407783-5;14-04-1983
Meghann;Erickson;16346026-2;24-05-1969
Mehetabel;Saunders;10443530-0;20-09-1962
Mei;Keith;9209276-3;21-02-1975
Mela;Lewis;2975062-9;21-05-1963
Melamie;Noble;4112362-1;23-08-1979
Melantha;Rodríguez;13257955-5;21-08-1968
Melany;Tanner;15873870-8;23-03-1995
Melba;Brown;13410623-9;03-12-1977
Melesa;Ferrell;10967943-7;23-03-1968
Melessa;Parrish;6198572-7;16-12-1977
Melina;Willis;11959897-4;25-04-1963
Melinda;Duran;19805238-8;26-10-1966
Melisa;Tate;7785031-7;02-01-1995
Melisande;Nielsen;4394740-0;17-11-1991
Melisandra;Holland;3651091-9;09-11-1987
Melisenda;Gamble;14544169-2;20-06-1994
Melisent;Cash;13977149-4;26-06-1962
Melisse;Barnett;12419662-0;25-11-1982
Melita;Lozano;5929626-4;09-11-1960
Melitta;Singleton;18940145-0;13-11-1961
Mella;William;6543936-0;15-06-1979
Melli;Stanley;11257773-4;09-05-1982
Mellicent;Hoover;16866990-9;24-03-1968
Mellie;Giménez;11395098-6;15-12-1975
Mellisa;Álvarez;9567873-4;03-10-1964
Mellisent;Cruz;17046999-2;20-10-1960
Melloney;Joyner;10129198-7;09-07-1993
Melly;Jiménez;14590092-1;05-05-1971
Melodee;Burks;7424813-6;02-08-1971
Melody;Black;5434346-9;18-04-1984
Melonie;Murray;16381724-1;24-05-1987
Melony;Macias;11232551-4;19-10-1993
Melosa;Benton;2275244-8;20-03-1965
Melva;Hoffman;9282157-9;22-12-1963
Mercedes;Mora;17781414-8;06-06-1960
Merci;Munoz;9386838-2;28-09-1966
Mercie;Robles;15660813-0;18-06-1975
Mercy;Solis;10273356-8;22-05-1993
Meredith;Sampson;12779522-3;17-09-1963
Meredithe;Branch;6245498-9;07-11-1984
Meridel;Maynard;6916722-5;16-01-1980
Meridith;Oliver;11567263-0;09-07-1986
Meriel;Chapman;7541582-6;16-02-1974
Merilee;Holden;17317713-5;28-03-1985
Merilyn;Baldwin;14583140-7;20-08-1987
Meris;Dodson;3334109-1;22-05-1987
Merissa;Levine;8766479-1;09-05-1989
Merl;Cherry;3853961-2;01-06-1986
Merla;Armstrong;8435314-0;02-02-1978
Merle;Casey;19176809-4;23-03-1991
Merlina;Bell;13318507-0;01-11-1993
Merline;Russell;7322068-8;25-08-1991
Merna;Barry;13976318-1;17-06-1975
Merola;Huffman;17189961-3;22-11-1966
Merralee;Vance;8875164-7;22-11-1986
Merridie;Fletcher;17582558-4;07-01-1993
Merrielle;Joyce;10819728-5;27-12-1977
Merrile;Jordan;5181304-9;15-08-1983
Merrilee;Jensen;6732947-3;23-06-1961
Merrili;Bruce;9872772-8;18-05-1987
Merrily;Gordon;16759594-4;01-07-1982
Merry;Serrano;10097620-K;16-02-1993
Mersey;Greene;2508318-0;28-10-1978
Meta;Blackburn;10975176-6;08-06-1981
Mia;Callahan;4066657-5;16-01-1963
Micaela;Torres;7229110-7;05-02-1971
Michaela;Sanz;16523880-K;13-05-1987
Michaelina;Schmidt;4390333-0;28-08-1976
Michel;Slater;3824857-K;16-12-1964
Michele;Dennis;10531956-8;15-10-1970
Michelina;Allison;6018271-K;01-05-1974
Micheline;Snow;1802604-K;23-03-1965
Michell;Vega;19760717-3;21-08-1978
Michelle;Perez;4718306-5;07-01-1993
Micki;Simon;2348645-8;22-05-1974
Mickie;Mcclure;6775310-0;25-06-1977
Midge;Austin;12922375-8;12-05-1974
Mignon;Acevedo;19750796-9;23-07-1960
Mignonne;Morin;9561660-7;19-06-1983
Miguelita;Terrell;17835598-8;21-03-1989
Mikaela;Dennis;14049871-8;14-05-1987
Mil;Willis;5538995-0;26-08-1985
Mildred;Bass;3689059-2;07-08-1988
Mildrid;Luna;15956646-3;07-08-1983
Milena;Lewis;8383377-7;15-02-1980
Milissent;Solis;14329795-0;09-06-1965
Milka;Vazquez;18116433-6;17-11-1961
Milli;Burnett;13597755-1;11-03-1994
Millie;Adkins;10937639-6;24-10-1993
Millisent;Donovan;6011468-4;19-12-1974
Milly;Pitts;3981575-3;28-10-1980
Milzie;Bruce;2177287-9;06-10-1981
Mimi;Neal;2546044-8;26-04-1976
Mina;Shepherd;7555299-8;12-09-1993
Mindy;Sampson;13543104-4;13-09-1980
Minette;Peck;12283046-2;19-12-1968
Minnaminnie;Cantrell;11128463-6;08-11-1972
Minne;Bentley;5101504-5;16-09-1970
Minni;Chen;5956340-8;07-05-1962
Minnie;Lozano;19835733-2;08-10-1974
Minnnie;Duran;13067822-K;25-04-1961
Minta;Owen;8704850-0;15-11-1985
MiofMela;Hanson;19484465-4;01-05-1980
Miquela;Johnston;1042885-8;28-05-1995
Mira;Lowe;11723405-3;07-02-1960
Mirabelle;Santana;1356358-6;05-05-1969
Miranda;Wolf;19845614-4;11-05-1983
Mireielle;Gaines;2593626-4;18-08-1995
Mireille;Barron;11390798-3;24-04-1992
Mirella;Hopper;16123764-7;12-01-1967
Mirelle;Mcconnell;11615917-1;09-12-1994
Miriam;Hicks;11917681-6;23-11-1966
Mirilla;Sosa;5649246-1;20-05-1976
Mirna;Stanley;3348528-K;18-05-1987
Misha;Conrad;7475354-K;12-02-1966
Missie;Talley;15792891-0;25-12-1993
Missy;Hester;5200189-7;09-08-1964
Misti;Morton;8834516-9;16-09-1991
Misty;Gallegos;8704620-6;07-03-1993
Modestia;Ballard;10722561-7;02-06-1961
Modestine;Ray;3124404-8;07-12-1989
Moina;Rhodes;11580508-8;21-04-1980
Moira;Reyes;2856736-7;24-04-1964
Mollee;English;10694312-5;02-08-1965
Molli;Mann;16324467-5;04-05-1974
Mollie;Blanco;12158646-0;18-08-1994
Molly;Guerrero;12355438-8;10-12-1979
Mommy;Osborne;17666103-8;16-10-1995
Mona;Suarez;6968893-4;03-05-1978
Monah;Knapp;16499903-3;06-11-1978
Monica;Cameron;4640149-2;04-10-1991
Monika;Farley;13646245-8;10-02-1969
Morena;Gibbs;1908869-3;22-03-1990
Morgan;Prieto;13090953-1;18-04-1971
Morgana;Garner;8860731-7;18-02-1976
Morgen;Delgado;10174035-8;27-12-1992
Moria;Stark;13173645-2;20-09-1989
Morissa;French;18985159-6;10-10-1980
Morna;Beard;17090543-1;02-04-1974
Moyna;Santiago;10673884-K;28-01-1990
Mozelle;Washington;14640800-1;02-08-1994
Muffin;Sosa;7341847-K;17-07-1985
Mufi;Huffman;12715355-8;24-09-1983
Mufinella;Page;12692708-8;10-05-1969
Muire;Heath;11005146-8;24-10-1969
Mureil;Delaney;2439730-0;13-03-1995
Murial;Wooten;7788449-1;28-03-1972
Muriel;Riggs;17259636-3;06-07-1989
Murielle;Newman;19234400-K;28-06-1986
Myra;Bowers;12647167-K;22-10-1976
Myrah;Woods;16937600-K;20-09-1983
Myranda;Skinner;14614900-6;26-09-1973
Myriam;Dejesus;17628050-6;06-06-1967
Myrilla;Pierce;5965547-7;01-04-1995
Myrle;Whitney;17236404-7;01-01-1984
Myrlene;Glass;6451258-7;22-01-1966
Myrta;Parra;11272541-5;11-08-1994
Myrtia;Rasmussen;11036356-7;11-12-1977
Myrtice;Goodman;1068210-K;16-03-1965
Myrtie;Dawson;14144054-3;21-08-1971
Myrtle;Vasquez;14323243-3;15-02-1985
Nadean;Salinas;7779617-7;03-03-1995
Nadeen;Small;2233188-4;06-07-1965
Nadia;Yang;12363031-9;15-05-1979
Nadine;Rey;12279199-8;03-03-1968
Nadiya;Hayden;9848786-7;03-09-1984
Nalani;Kirkland;6234413-K;16-12-1983
Nan;Larsen;1067368-2;28-07-1988
Nana;Gross;7991485-1;20-01-1994
Nance;Mckinney;13801214-K;13-09-1986
Nancee;Moses;5093249-4;07-12-1972
Nanci;Shepherd;16875405-1;10-01-1993
Nancie;Rasmussen;5027465-9;11-05-1966
Nancy;Booth;6525058-6;14-09-1987
Nanete;Buckley;13817708-4;09-02-1967
Nanette;Nieto;9114962-1;01-04-1966
Nani;Barry;19548666-2;21-06-1969
Nannette;Leach;13365818-1;17-11-1965
Nanni;Davidson;10322970-7;27-05-1963
Nanny;Benítez;11900793-3;12-11-1979
Nanon;Gibbs;19875285-1;14-07-1967
Naoma;Sáez;3375062-5;28-10-1975
Naomi;Dodson;17174419-9;11-01-1963
Nariko;Yates;9484991-8;19-05-1965
Nat;Mcclain;17053861-7;28-03-1979
Nata;Hammond;2924551-7;22-02-1983
Natala;Guthrie;13170403-8;03-10-1994
Natalee;Moore;7621611-8;27-11-1961
Natalie;Peck;8345952-2;14-12-1963
Natalina;Doyle;10954350-0;13-10-1983
Natalya;Wells;9864787-2;10-03-1990
Natasha;Wilson;16991344-7;15-01-1991
Natassia;Valdez;11333656-0;23-02-1969
Nathalie;Fernandez;15379221-6;26-04-1977
Natividad;Davidson;15841957-2;24-01-1979
Natka;Reynolds;4664424-7;18-02-1967
Natty;Parks;11042857-K;21-10-1982
Neda;Hurley;13349968-7;25-02-1965
Nedda;Cortés;3628743-8;27-10-1995
Nedi;Ramírez;15929823-K;27-05-1970
Neely;Ellison;13665095-5;07-06-1995
Neila;West;15393015-5;26-04-1978
Neile;Schmidt;17029293-6;14-06-1994
Neilla;Good;11670950-3;19-07-1988
Nelie;Prince;17820577-3;15-10-1989
Nell;Herrera;13815809-8;02-08-1983
Nelle;David;16772504-K;05-04-1980
Nelli;Delgado;13799484-4;26-05-1963
Nellie;Murray;15387476-K;27-07-1979
Nerissa;Townsend;11214473-0;09-01-1962
Nerita;Mcgee;18237398-2;13-04-1987
Nerta;Berry;18747908-8;12-12-1968
Nerte;Ray;12596477-K;20-05-1965
Nerti;Mcintosh;4669331-0;20-01-1968
Nertie;Gil;12827688-2;08-12-1977
Nessa;Douglas;19997634-6;12-01-1966
Nessi;Delacruz;17116906-2;10-06-1987
Nessie;Ratliff;3218453-7;26-07-1976
Nessy;Berry;10376296-0;08-02-1976
Nesta;Rutledge;1559656-2;28-05-1994
Nettie;Sutton;2525684-0;25-09-1980
Nettle;Wallace;5674050-3;06-12-1995
Netty;Mccoy;17482494-0;10-04-1990
Nevsa;Foreman;9113256-7;14-11-1995
Neysa;Morris;6902618-4;26-02-1963
Nichol;Erickson;10283161-6;28-03-1969
Nichole;Patton;3027195-5;18-04-1971
Nicholle;Floyd;17386495-7;20-04-1973
Nicki;Kane;2089687-6;12-09-1994
Nickie;Gentry;8898604-0;25-08-1961
Nicky;Bryan;19218699-4;11-06-1988
Nicol;Christensen;15961083-7;24-05-1965
Nicole;Moore;9975202-5;06-04-1965
Nicolea;Underwood;9726900-9;20-02-1972
Nicolette;Calvo;10736918-K;15-01-1968
Nicoli;Guerrero;9943184-9;17-04-1995
Nicoline;Cash;1133109-2;26-08-1994
Nicolle;Williamson;15625707-9;12-10-1995
Nikaniki;Hobbs;5299878-6;24-02-1960
Nike;Kelley;17975130-5;28-04-1969
Niki;Pugh;1643029-3;03-08-1994
Nikki;Keith;5189147-3;23-03-1966
Nikkie;Chavez;19655444-0;10-08-1976
Nikolia;Robbins;9397961-3;23-02-1961
Nina;Stephenson;3266246-3;21-10-1964
Ninetta;Shields;10960160-8;25-09-1981
Ninette;Lynch;13304680-1;02-09-1963
Ninnetta;Dawson;3669935-3;01-12-1964
Ninnette;Robinson;19196093-9;16-06-1967
Ninon;Santana;15750200-K;22-04-1974
Nissa;Garrido;15360350-2;22-12-1992
Nisse;Nicholson;15827421-3;21-04-1981
Nissie;Webster;19595881-5;23-08-1962
Nissy;Herring;4101579-9;25-03-1976
Nita;Ellis;10603352-8;11-02-1995
Nixie;Ellis;6495449-0;07-03-1967
Noami;Ryan;12087052-1;03-02-1970
Noel;Garner;13507884-0;18-07-1983
Noell;Bates;12752413-0;07-09-1991
Noella;Vance;3238651-2;15-11-1990
Noelle;Ingram;14116191-1;16-02-1965
Noellyn;Valdez;2055994-2;18-05-1990
Noemi;Douglas;11236529-K;04-04-1985
Nola;Walters;17417902-6;26-04-1986
Nolana;Head;10311308-3;26-06-1979
Nolie;Frederick;12929430-2;19-03-1995
Nollie;Randolph;1235278-6;09-09-1976
Nomi;Morrow;1370583-6;25-04-1975
Nona;Zimmerman;6361831-4;27-08-1971
Nonah;Campbell;16429984-8;16-05-1966
Nonie;Farrell;5571411-8;23-07-1983
Nonna;Villarreal;15254894-K;02-08-1993
Nonnah;Holden;19694133-9;12-02-1978
Nora;Davenport;12993094-2;02-08-1993
Norah;Logan;13957948-8;17-11-1980
Norean;Vaughan;5376267-0;03-07-1984
Noreen;Shelton;14468197-5;18-03-1990
Norina;Méndez;17435678-5;24-07-1974
Norma;Hahn;15348357-4;17-06-1986
Norri;Byers;3406520-9;21-10-1962
Norrie;Alvarado;1378670-4;13-12-1993
Norry;Collins;17541189-5;12-09-1988
Novelia;Clements;10056671-0;17-12-1973
Nydia;Dudley;17290352-5;03-02-1990
Octavia;Bender;4196585-1;20-07-1975
Odele;Shaffer;14114209-7;19-12-1962
Odelia;Frye;17645064-9;14-01-1988
Odelinda;Chan;13605372-8;16-01-1960
Odella;Mcknight;1237437-2;17-07-1971
Odelle;Skinner;17876905-7;09-04-1979
Odessa;Wolfe;7200648-8;26-04-1982
Odetta;Whitehead;10684473-9;06-09-1982
Odette;Atkinson;5967896-5;07-02-1972
Odilia;Manning;19511585-0;09-11-1971
Odille;Spears;4041887-3;27-10-1977
Ofelia;Cleveland;11321626-3;24-06-1975
Ofella;Walter;6035020-5;21-10-1965
Ofilia;Rodríguez;2414602-2;19-05-1973
Ola;Wilder;18444173-K;09-11-1979
Olenka;Vaughan;18462319-6;15-02-1990
Olga;Sellers;11080988-3;25-07-1989
Olimpia;Cano;5077102-4;22-02-1964
Olive;Kramer;13636670-K;19-06-1979
Olivette;Ross;8226160-5;23-10-1977
Olivia;Pace;15320359-8;22-07-1976
Olivie;Curtis;7048002-6;03-11-1971
Oliy;Jordan;17773893-K;06-05-1960
Ollie;Wolf;1651337-7;01-04-1982
Olva;Montoro;9361932-3;14-08-1964
Olwen;López;17729990-1;02-10-1981
Olympe;Hernandez;8580292-5;23-02-1988
Olympie;Mason;7155967-K;15-03-1971
Ondrea;Mcbride;7487908-K;23-06-1983
Oneida;Riddle;14656691-K;06-05-1986
Onida;Carr;17288547-0;04-07-1987
Oona;Willis;16283144-5;06-12-1987
Opal;Le;17283990-8;24-10-1976
Opalina;Stephenson;18661808-4;05-04-1981
Opaline;Mcfadden;17047294-2;23-07-1986
Ophelia;Galloway;1637788-0;01-08-1974
Ophelie;Maxwell;16017250-9;04-07-1973
Ora;Harmon;14885332-0;17-11-1985
Oralee;Sosa;17830083-0;08-09-1962
Oralia;Schultz;15523787-2;02-09-1974
Oralie;Miles;8826973-K;09-04-1964
Oralla;Howell;2540606-0;27-05-1976
Oralle;Hernández;18048485-K;14-01-1973
Orel;Sanchez;17549972-5;25-07-1985
Orelee;Bray;3150398-1;20-07-1992
Orelie;Mcfadden;2412531-9;05-10-1981
Orella;Becker;5342673-5;13-12-1961
Orelle;Pena;6034685-2;15-06-1974
Oriana;Howard;14176459-4;06-07-1979
Orly;Porter;3751526-4;21-11-1974
Orsa;Abbott;9689198-9;12-08-1986
Orsola;Santos;14560631-4;21-01-1968
Ortensia;Marks;19192853-9;25-06-1992
Otha;Carney;16779185-9;10-12-1981
Othelia;Blevins;17746955-6;06-07-1984
Othilia;Holt;13653900-0;11-03-1970
Othilie;Briggs;8220208-0;23-09-1987
Ottilie;Valentine;6976437-1;03-01-1964
Page;Hardy;18507803-5;02-11-1984
Paige;Carney;13050258-K;19-09-1992
Paloma;Mora;12896454-1;27-10-1995
Pam;Romero;15780232-1;04-09-1981
Pamela;Caldwell;1385844-6;09-10-1960
Pamella;Foster;6899685-6;20-06-1986
Pammi;Miranda;13195054-3;21-06-1961
Pammie;Sharp;11587637-6;05-07-1964
Pammy;Hooper;16175181-2;14-12-1986
Pandora;Lang;1518402-7;24-01-1981
Pansie;Marquez;15171473-0;24-12-1971
Pansy;Santana;13876491-5;11-07-1970
Paolina;Lorenzo;16622469-1;15-05-1971
Papagena;Díaz;8369731-8;14-05-1961
Pat;Pérez;1364857-3;21-08-1976
Patience;Hinton;2727623-7;03-04-1983
Patrica;Ferrell;10068559-0;11-09-1980
Patricia;Reeves;1429801-0;05-02-1965
Patrizia;Fuller;7303712-3;21-03-1966
Patsy;Collins;14341003-K;21-06-1962
Patti;Marsh;11639362-K;04-09-1968
Patty;Weeks;13938852-6;01-12-1992
Paula;Jacobson;4808216-5;26-12-1967
Paule;Jackson;5122487-6;01-06-1993
Pauletta;Cross;9767137-0;04-01-1960
Paulie;Bush;12605721-0;03-01-1991
Paulina;Clarke;14862196-9;25-03-1991
Pauline;Wade;19554224-4;27-12-1995
